date;time;channel;ministry;subject;contactReason;outcome;pageTitle;forward;forwardCode
2023-09-11;11:41;E-mail;IENW;openbaar vervoer ov;Vraag;Onduidelijke vraag -> Terugbellen;Openbaar vervoer (ov);;
2023-09-11;11:42;Inkomend telefoongesprek;FIN;huis kopen;Vraag;Doorverwezen;Wanneer krijg ik vrijstelling van overdrachtsbelasting?;;
2023-09-11;11:43;Inkomend telefoongesprek;JENV;reizen met kinderen;Vraag;Beantwoord;Moet ik toestemming geven als mijn kind alleen naar het buitenland reist?;;
2023-09-11;11:43;Inkomend telefoongesprek;SZW;immigratie naar nederland;Vraag;Beantwoord;Moet ik al met mijn inburgering beginnen in het land van herkomst?;;
2023-09-11;11:43;Inkomend telefoongesprek;JENV;paspoort en identiteitskaart;Vraag;Beantwoord;Formulier toestemming reizen met minderjarige naar het buitenland;;
2023-09-11;11:43;WhatsApp;JENV;straffen en maatregelen;Vraag;Beantwoord;Welke rechten heb ik als ik in de gevangenis zit?;;
2023-09-11;11:44;Inkomend telefoongesprek;OCW;hoger onderwijs;Vraag;Beantwoord;Wanneer hoef ik geen of minder collegegeld te betalen, of kan ik collegegeld terugkrijgen?;;
2023-09-11;11:44;Inkomend telefoongesprek;DUO;-;Vraag;Beantwoord;DUO Servicecentrum Inburgering;;
2023-09-11;11:45;Inkomend telefoongesprek;OCW;eindexamens voortgezet onderwijs;Vraag;Beantwoord;Wanneer kan ik een aangepast examen doen in het voortgezet onderwijs?;;
2023-09-11;11:45;Inkomend telefoongesprek;BZK;bouwregelgeving;Vraag;Beantwoord;Waar kan ik vragen stellen over de regels voor bouwen en verbouwen?;;
2023-09-11;11:45;Inkomend telefoongesprek;BZK;kwaliteit en integriteit overheidsinstanties;Vraag;Beantwoord;Waar kan ik een klacht indienen over een overheidsinstantie?;;
2023-09-11;11:45;E-mail;OCW;schooladvies en doorstroomtoets basisschool;Vraag;Doorgestuurd;Wanneer hoeft mijn kind geen doorstroomtoets te maken?;de Onderwijsinspectie;OCW-OWI
2023-09-11;11:47;Inkomend telefoongesprek;EZK;telecommunicatie;Vraag;Beantwoord;Klacht indienen over telecomaanbieder;;
2023-09-11;11:47;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Beantwoord;Privacy en persoonsgegevens;;
2023-09-11;11:49;Inkomend telefoongesprek;VWS;kwaliteit van de zorg;Vraag;Beantwoord;Waar kan ik terecht met een klacht over een arts of zorginstelling?;;
2023-09-11;11:51;Inkomend telefoongesprek;VWS;vaccinatie tegen het coronavirus;Vraag;Doorverwezen;Herhaalprik tegen corona;;
2023-09-11;11:51;Inkomend telefoongesprek;BZK;energielabel woningen en gebouwen;Vraag;Doorverwezen;Energielabel woningen en gebouwen;;
2023-09-11;11:52;E-mail;DEF;-;Vraag;Doorgestuurd;Zakendoen met Defensie;het Ministerie van Defensie;DEF
2023-09-11;11:53;Inkomend telefoongesprek;BUZA;ambassades consulaten en overige vertegenwoordigingen;Vraag;Doorverwezen;Bij welke problemen in het buitenland kunnen Nederlandse ambassades of consulaten mij helpen?;;
2023-09-11;11:53;Inkomend telefoongesprek;OCW;onderwijs en internationalisering;Vraag;Doorverwezen;Naar wat voor school kan mijn kind tijdens een tijdelijk verblijf in het buitenland?;;
2023-09-11;11:54;Inkomend telefoongesprek;SZW;-;Vraag;Beantwoord;DUO Servicecentrum Inburgering;;
2023-09-11;11:55;Inkomend telefoongesprek;DEF;-;Vraag;Doorgestuurd;Organisatie ministerie van Defensie;het Ministerie van Defensie;DEF
2023-09-11;11:55;Inkomend telefoongesprek;JENV;nederlandse nationaliteit;Vraag;Beantwoord;Nederlander worden;;
2023-09-11;11:56;Inkomend telefoongesprek;SZW;werktijden;Vraag;Beantwoord;Wat zijn de wettelijke regels voor mijn werktijden en rusttijden?;;
2023-09-11;11:57;Inkomend telefoongesprek;BZK;paspoort en identiteitskaart;Vraag;Beantwoord;Wat moet ik doen als ik mijn paspoort of identiteitskaart kwijt ben?;;
2023-09-11;11:57;E-mail;DEF;paspoort en identiteitskaart;Vraag;Doorverwezen;Formulier toestemming reizen met minderjarige naar het buitenland;;
2023-09-11;11:58;Inkomend telefoongesprek;VWS;persoonsgebonden budget pgb;Vraag;Doorverwezen;Persoonsgebonden budget (pgb);;
2023-09-11;11:58;WhatsApp;FIN;kinderopvangtoeslag;Vraag;Doorverwezen;Herstel kinderopvangtoeslag;;
2023-09-11;11:58;Inkomend telefoongesprek;SZW;-;Geen Rijksoverheid;Geen actie;DUO Servicecentrum Inburgering;;
2023-09-11;11:59;Inkomend telefoongesprek;AZ;rijksoverheid;Vraag;Beantwoord;Zelfstandige bestuursorganen (zbo's);;
2023-09-11;12:00;Inkomend telefoongesprek;HC;woning huren;Vraag;Beantwoord;Kom ik in aanmerking voor de huurverlaging in 2023 voor lage inkomens?;;
2023-09-11;12:00;Inkomend telefoongesprek;SZW;kindgebonden budget;Vraag;Doorverwezen;Waar kan ik mijn kindgebonden budget regelen?;;
2023-09-11;12:01;E-mail;SZW;immigratie naar nederland;Vraag;Beantwoord;Moet ik al met mijn inburgering beginnen in het land van herkomst?;;
2023-09-11;12:01;WhatsApp;OCW;wetenschap;Vraag;Doorgestuurd;Kabinet kent ruim € 142 miljoen voor wetenschappelijk toponderzoek toe;het Ministerie van Onderwijs, Cultuur en Wetenschap;OCW
2023-09-11;12:02;Inkomend telefoongesprek;VWS;jeugdhulp;Vraag;Beantwoord;Waar vind ik hulp voor mijn kind van 4-18 jaar?;;
2023-09-11;12:02;Inkomend telefoongesprek;SZW;minimumloon;Vraag;Beantwoord;Bedragen minimumloon 2023;;
2023-09-11;12:02;E-mail;SZW;buitenlandse werknemers;Vraag;Onduidelijke vraag -> Terugbellen;Mag ik personeel uit het buitenland in dienst nemen?;;
2023-09-11;12:04;WhatsApp;BUZA;vakantie en reizen;Vraag;Beantwoord;Op vakantie naar Thailand: hier moet je aan denken;;
2023-09-11;12:04;E-mail;DEF;erfgoed;Vraag;Doorverwezen;Zorg voor roerend erfgoed;;
2023-09-11;12:06;E-mail;IENW;verkeersveiligheid;Vraag;Doorverwezen;Wie is Bob en waar staat Bob voor?;;
2023-09-11;12:06;E-mail;IENW;verkeersveiligheid;Vraag;Geparkeerd;Welke verkeersborden en verkeersregels gelden in Nederland?;;
2023-09-11;12:06;Inkomend telefoongesprek;OCW;voortgezet onderwijs;Vraag;Doorverwezen;Kan ik via het vavo een diploma voortgezet onderwijs halen?;;
2023-09-11;12:07;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Doorverwezen;Dit najaar nieuwe vaccinatieronde tegen corona voor risicogroepen en zorgmedewerkers;;
2023-09-11;12:07;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Doorverwezen;Zorgmedewerkers met post-COVID;;
2023-09-11;12:07;Inkomend telefoongesprek;JENV;arbeidsovereenkomst en cao;Vraag;Doorverwezen;Hoe vraag ik een Verklaring Omtrent het Gedrag (VOG) aan?;;
2023-09-11;12:07;E-mail;VWS;zorgverzekering;Mening;Doorgestuurd;Hoe is de zorgverzekering in Nederland geregeld?;het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-11;12:08;Inkomend telefoongesprek;IENW;geluidsoverlast;Vraag;Beantwoord;Geluidsoverlast in de wet: regels en normen;;
2023-09-11;12:11;Inkomend telefoongesprek;SZW;ontslag;Vraag;Beantwoord;Heb ik recht op een vergoeding als ik word ontslagen?;;
2023-09-11;12:11;Inkomend telefoongesprek;OCW;studiefinanciering;Vraag;Beantwoord;Studiefinanciering voor hoger onderwijs aanvragen;;
2023-09-11;12:11;Inkomend telefoongesprek;IENW;afval;Vraag;Beantwoord;Waar kan ik oude kleding en textiel inleveren?;;
2023-09-11;12:13;Uitgaand telefoongesprek;BZK;woning huren;Vraag;Beantwoord;Welke kosten zijn voor de huurder en welke voor de verhuurder?;;
2023-09-11;12:13;Inkomend telefoongesprek;IENW;verkeersveiligheid;Vraag;Beantwoord;Mag ik folie of coating aanbrengen op mijn autoruiten?;;
2023-09-11;12:14;E-mail;OCW;hoger onderwijs;Vraag;Beantwoord;Hoe weet ik of een opleiding in het hoger onderwijs erkend is?;;
2023-09-11;12:15;E-mail;BZK;gemeenten;Vraag;Beantwoord;Waar kan ik een afschrift of uittreksel van de burgerlijke stand aanvragen?;;
2023-09-11;12:16;WhatsApp;BZK;paspoort en identiteitskaart;Vraag;Beantwoord;Naar welke landen kan ik reizen met de Nederlandse identiteitskaart?;;
2023-09-11;12:16;Inkomend telefoongesprek;BZK;tweede wereldoorlog;Vraag;Beantwoord;Opening online Kenniscentrum Ontplofbare Oorlogsresten;;
2023-09-11;12:16;E-mail;LNV;landelijk gebied aanpak stikstof natuur water en klimaat;Vraag;Doorverwezen;Aanpak stikstofuitstoot verminderen;;
2023-09-11;12:16;WhatsApp;JENV;immigratie naar nederland;Vraag;Beantwoord;Naar Nederland komen voor partner: wat moet ik regelen?;;
2023-09-11;12:17;E-mail;BZK;-;Vraag;Doorgestuurd;Rijksvastgoedbedrijf;het Rijksvastgoedbedrijf;RVB
2023-09-11;12:17;Inkomend telefoongesprek;JENV;opvang vluchtelingen uit oekraine;Vraag;Beantwoord;Hulp aan vluchtelingen uit Oekraïne: wat kan ik doen?;;
2023-09-11;12:18;WhatsApp;SZW;ontslag;Vraag;Beantwoord;Wanneer mag ik op staande voet worden ontslagen?;;
2023-09-11;12:19;Inkomend telefoongesprek;VWS;medicijnen;Vraag;Beantwoord;Wat heb ik nodig als ik mijn medicijnen meeneem op reis?;;
2023-09-11;12:20;E-mail;OCW;onderwijs en internationalisering;Vraag;Doorverwezen;Studeren of stage in het buitenland: wat moet ik regelen?;;
2023-09-11;12:20;Inkomend telefoongesprek;BZK;paspoort en identiteitskaart;Vraag;Doorverwezen;Wat houdt de opname van mijn gegevens in het Register paspoortsignaleringen in?;;
2023-09-11;12:20;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Doorverwezen;Kan ik mijn buitenlandse rijbewijs omwisselen voor een Nederlands rijbewijs?;;
2023-09-11;12:20;E-mail;DEF;krijgsmacht;Vraag;Beantwoord;Bureau Geluidshinder van de Koninklijke Luchtmacht;;
2023-09-11;12:20;E-mail;BUZA;immigratie naar nederland;Vraag;Beantwoord;Hoe vraag ik een visum voor Nederland aan?;;
2023-09-11;12:22;E-mail;JENV;cybercrime en cybersecurity;Vraag;Doorverwezen;Waar kan ik cybercrime melden?;;
2023-09-11;12:22;Inkomend telefoongesprek;JENV;scheiden of uit elkaar gaan;Vraag;Beantwoord;Scheiden of uit elkaar: wat moet ik regelen?;;
2023-09-11;12:23;Inkomend telefoongesprek;IENW;openbaar vervoer ov;Mening;Onduidelijke vraag -> Terugbellen;Openbaar vervoer toegankelijk voor iedereen;;
2023-09-11;12:25;Inkomend telefoongesprek;SZW;kinderopvangtoeslag;Vraag;Beantwoord;Waar kan ik mijn kinderopvangtoeslag regelen?;;
2023-09-11;12:26;E-mail;IENW;afval;Mening;Onduidelijke vraag -> Terugbellen;Waar kan ik plastic verpakkingen inleveren?;;
2023-09-11;12:28;Inkomend telefoongesprek;VWS;geestelijke gezondheidszorg ggz;Vraag;Beantwoord;Waar kan ik terecht met zorgen om een persoon met verward gedrag?;;
2023-09-11;12:28;Inkomend telefoongesprek;BUZA;immigratie naar nederland;Vraag;Beantwoord;Hoe vraag ik een visum voor Nederland aan?;;
2023-09-11;12:29;Inkomend telefoongesprek;EZK;energie thuis;Vraag;Beantwoord;Wanneer krijg ik een slimme meter?;;
2023-09-11;12:29;Inkomend telefoongesprek;SZW;immigratie naar nederland;Vraag;Beantwoord;Moet ik als nieuwkomer inburgeren?;;
2023-09-11;12:30;Inkomend telefoongesprek;JENV;nederlandse nationaliteit;Vraag;Beantwoord;Krijgt mijn kind bij de geboorte automatisch de Nederlandse nationaliteit?;;
2023-09-11;12:30;Inkomend telefoongesprek;IENW;luchtvaart;Vraag;Doorverwezen;Wat zijn mijn rechten bij vertraging, annulering of overboeking van een vlucht?;;
2023-09-11;12:31;E-mail;JENV;bescherming van consumenten;Vraag;Doorverwezen;Waar kan ik terecht voor juridisch advies?;;
2023-09-11;12:32;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Doorverwezen;Waar kan ik mij laten inschrijven als niet-ingezetene in de BRP (ook wel bekend als RNI)?;;
2023-09-11;12:34;Inkomend telefoongesprek;SZW;ww-uitkering;Vraag;Beantwoord;Wat is het sociaal minimum en wat als mijn uitkering lager is?;;
2023-09-11;12:34;Inkomend telefoongesprek;DEF;reizen met kinderen;Vraag;Beantwoord;Formulier toestemming reizen met minderjarige naar het buitenland;;
2023-09-11;12:35;Inkomend telefoongesprek;OCW;leerplicht;Vraag;Doorverwezen;Wie houdt toezicht op de leerplicht?;;
2023-09-11;12:36;Inkomend telefoongesprek;JENV;arbeidsovereenkomst en cao;Vraag;Beantwoord;Hoe vraag ik een Verklaring Omtrent het Gedrag (VOG) aan?;;
2023-09-11;12:36;Inkomend telefoongesprek;JENV;immigratie naar nederland;Vraag;Doorverwezen;Heb ik een verblijfsvergunning nodig als ik voor langere tijd naar Nederland kom?;;
2023-09-11;12:37;Inkomend telefoongesprek;FIN;prinsjesdag belastingplan 2023;Vraag;Beantwoord;Btw op zonnepanelen afgeschaft;;
2023-09-11;12:38;WhatsApp;FIN;overheidsfinancien;Vraag;Beantwoord;Wat is de Rijksbegroting?;;
2023-09-11;12:38;Inkomend telefoongesprek;JENV;identiteitsfraude;Vraag;Doorverwezen;Waar kan ik terecht met vragen over fraude als ik twijfel over een product of dienst?;;
2023-09-11;12:39;Inkomend telefoongesprek;JENV;erven;Vraag;Doorverwezen;Wie krijgt de erfenis als er geen erfgenamen bekend zijn?;;
2023-09-11;12:39;Inkomend telefoongesprek;OCW;hoger onderwijs;Vraag;Beantwoord;Hoe weet ik of een opleiding in het hoger onderwijs erkend is?;;
2023-09-11;12:39;Inkomend telefoongesprek;DEF;defensiepersoneel;Vraag;Beantwoord;Defensiepersoneel;;
2023-09-11;12:41;Inkomend telefoongesprek;SZW;bijstand;Vraag;Doorverwezen;Waar kan ik mijn bijzondere bijstand regelen?;;
2023-09-11;12:41;Inkomend telefoongesprek;BZK;gezond en veilig wonen;Vraag;Doorverwezen;Hoeveel rookmelders moet ik in mijn huis hebben?;;
2023-09-11;12:41;Inkomend telefoongesprek;BZK;verkiezingen;Vraag;Beantwoord;Kan ik iemand anders vragen om voor mij te stemmen?;;
2023-09-11;12:41;E-mail;LNV;natuur en biodiversiteit;Vraag;Beantwoord;Wetgeving voor natuurbescherming in Nederland;;
2023-09-11;12:42;WhatsApp;JENV;veiligheidsregios en crisisbeheersing;Vraag;Beantwoord;Wat is NL-Alert?;;
2023-09-11;12:42;Inkomend telefoongesprek;SZW;bijstand;Vraag;Doorverwezen;Wanneer heb ik recht op algemene bijstand?;;
2023-09-11;12:43;Inkomend telefoongesprek;VWS;-;Vraag;Doorverwezen;CIZ Centrum Indicatiestelling Zorg;;
2023-09-11;12:43;Inkomend telefoongesprek;JENV;nederlandse nationaliteit;Vraag;Doorverwezen;Wanneer kan ik een dubbele nationaliteit hebben?;;
2023-09-11;12:46;Inkomend telefoongesprek;IENW;auto;Vraag;Doorgestuurd;Hoe hoog is de recyclingbijdrage bij aankoop van een auto?;het Ministerie van Infrastructuur en Waterstaat;IENW
2023-09-11;12:47;Inkomend telefoongesprek;JENV;erven;Vraag;Doorverwezen;Wanneer heb ik een verklaring van erfrecht nodig?;;
2023-09-11;12:47;E-mail;BZK;aanbesteden;Vraag;Beantwoord;Aanbesteden;;
2023-09-11;12:47;Inkomend telefoongesprek;BZK;overheidspersoneel;Vraag;Doorverwezen;Waar vind ik vacatures en informatie over werken of stages bij de overheid?;;
2023-09-11;12:48;Uitgaand telefoongesprek;EZK;klimaatverandering;Vraag;Doorgestuurd;Klimaatbeleid;het Ministerie van Economische Zaken en Klimaat;EZ
2023-09-11;12:48;Inkomend telefoongesprek;VWS;vaccinatie tegen het coronavirus;Vraag;Doorverwezen;Coronaprik: praktische informatie;;
2023-09-11;12:50;WhatsApp;JENV;veiligheidsregios en crisisbeheersing;Vraag;Doorverwezen;Wat is NL-Alert?;;
2023-09-11;12:50;Inkomend telefoongesprek;EZK;koopkracht;Vraag;Beantwoord;Hoe vraag ik tegemoetkoming aan voor de energiekosten bij een blokaansluiting?;;
2023-09-11;12:50;Inkomend telefoongesprek;HC;woning huren;Vraag;Beantwoord;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;;
2023-09-11;12:51;Inkomend telefoongesprek;JENV;politie;Vraag;Doorverwezen;Nationale Politie;;
2023-09-11;12:52;Inkomend telefoongesprek;FIN;inkomstenbelasting;Vraag;Doorverwezen;Voorkomen dubbele belasting;;
2023-09-11;12:52;WhatsApp;OCW;kunst en cultuur;Vraag;Beantwoord;Welke OCW-subsidies zijn er en waar kan ik die aanvragen?;;
2023-09-11;12:56;Inkomend telefoongesprek;SZW;schulden;Vraag;Doorverwezen;Hoe tref ik een betalingsregeling met mijn schuldeisers?;;
2023-09-11;12:56;Inkomend telefoongesprek;SZW;koopkracht;Vraag;Beantwoord;Hoe vraag ik de eenmalige energietoeslag 2023 aan?;;
2023-09-11;12:56;E-mail;FIN;bescherming van consumenten;Vraag;Doorgestuurd;Wat is de maximale rente die ik betaal voor een lening?;het Ministerie van Financiën;FIN
2023-09-11;12:56;WhatsApp;OCW;passend onderwijs;Vraag;Beantwoord;Krijgt mijn kind leerlingenvervoer?;;
2023-09-11;12:57;Inkomend telefoongesprek;FIN;prinsjesdag miljoenennota en rijksbegroting;Vraag;Doorgestuurd;Foto's: Prinsjesdag 2022;het Ministerie van Financiën;FIN
2023-09-11;12:57;Inkomend telefoongesprek;SZW;arbeidsongeschikt na ziekte wia;Vraag;Beantwoord;Arbeidsongeschikt na ziekte (WIA);;
2023-09-11;12:58;Inkomend telefoongesprek;DEF;defensiepersoneel;Vraag;Beantwoord;Dienstplicht;;
2023-09-11;12:58;Inkomend telefoongesprek;BZK;gemeenten;Vraag;Doorverwezen;Waar kan ik een afschrift of uittreksel van de burgerlijke stand aanvragen?;;
2023-09-11;12:59;Inkomend telefoongesprek;SZW;arbeidsovereenkomst en cao;Vraag;Doorverwezen;Wanneer mag ik meer of minder uren werken?;;
2023-09-11;12:59;Inkomend telefoongesprek;HC;woning huren;Vraag;Beantwoord;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;;
2023-09-11;12:59;Inkomend telefoongesprek;BZK;digitale overheid;Vraag;Doorverwezen;Welke informatie kan ik vinden op MijnOverheid?;;
2023-09-11;13:00;Inkomend telefoongesprek;OCW;voortgezet onderwijs;Vraag;Doorverwezen;Mag een school voor voortgezet onderwijs mijn kind schorsen of van school sturen?;;
2023-09-11;13:02;E-mail;VWS;coronavirus covid-19;Vraag;Doorgestuurd;Instructie aanvragen zelftesten en mondkapjes-pakket;het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-11;13:02;E-mail;VWS;vakantie en reizen;Vraag;Doorverwezen;Voor vertrek en na thuiskomst;;
2023-09-11;13:02;E-mail;BZK;woning verhuren;Vraag;Doorverwezen;Wat moet ik weten als ik mijn huis of kamer wil onderverhuren?;;
2023-09-11;13:03;Inkomend telefoongesprek;OCW;voortgezet onderwijs;Vraag;Beantwoord;Hoe moet ik mijn kind inschrijven op de middelbare school?;;
2023-09-11;13:07;Inkomend telefoongesprek;BUZA;-;Vraag;Doorverwezen;Reizen naar de Verenigde Staten: waar moet je aan denken?;;
2023-09-11;13:08;Inkomend telefoongesprek;DEF;paspoort en identiteitskaart;Vraag;Beantwoord;Wanneer en hoe kan ik een noodpaspoort krijgen?;;
2023-09-11;13:08;Inkomend telefoongesprek;OCW;voortgezet algemeen volwassenenonderwijs vavo;Vraag;Beantwoord;Kan ik in het vavo vrijstelling krijgen van examenvakken vmbo-tl, havo of vwo?;;
2023-09-11;13:08;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Geen actie;Adviezen om luchtweginfecties te voorkomen;;
2023-09-11;13:08;Inkomend telefoongesprek;SZW;buitenlandse werknemers;Vraag;Beantwoord;Mag ik personeel uit het buitenland in dienst nemen?;;
2023-09-11;13:08;Inkomend telefoongesprek;OCW;leerplicht;Vraag;Doorverwezen;Leerplicht en kwalificatieplicht;;
2023-09-11;13:09;E-mail;BZK;discriminatie en racisme;Mening;Doorgestuurd;Slavernijverleden;het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties;BZK
2023-09-11;13:10;E-mail;DEF;defensiematerieel;Vraag;Beantwoord;Ministerie van Defensie;;
2023-09-11;13:10;E-mail;BZK;huis kopen;Vraag;Beantwoord;Heb ik toestemming nodig van de vve voor een laadpaal voor mijn elektrische auto?;;
2023-09-11;13:12;E-mail;DEF;-;Vraag;Doorverwezen;Organisatie ministerie van Defensie;;
2023-09-11;13:12;Inkomend telefoongesprek;FIN;belastingverdragen;Vraag;Doorverwezen;Dubbele belasting voorkomen;;
2023-09-11;13:13;Inkomend telefoongesprek;BZK;ruimtelijke ordening en gebiedsontwikkeling;Vraag;Doorverwezen;Ruimtelijke plannen van de overheid bekijken;;
2023-09-11;13:14;Inkomend telefoongesprek;BZK;woning huren;Vraag;Beantwoord;Waarom betaal ik servicekosten en kosten voor gas, water en elektriciteit?;;
2023-09-11;13:14;E-mail;SZW;leven lang ontwikkelen;Vraag;Doorverwezen;Nederland leert door;;
2023-09-11;13:15;Inkomend telefoongesprek;HC;woning huren;Vraag;Beantwoord;Welke kosten zijn voor de huurder en welke voor de verhuurder?;;
2023-09-11;13:18;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Doorverwezen;Hoe gaat Nederland om met het coronavirus;;
2023-09-11;13:18;WhatsApp;BUZA;-;Vraag;Beantwoord;Een klacht indienen over het ministerie van BZ;;
2023-09-11;13:19;E-mail;AZ;-;Vraag;Beantwoord;Informatie voor de pers;;
2023-09-11;13:20;E-mail;SZW;koopkracht;Mening;Doorgestuurd;Hoe vraag ik de eenmalige energietoeslag 2023 aan?;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-11;13:20;Inkomend telefoongesprek;BZK;identiteitsfraude;Vraag;Beantwoord;Hoe herken ik identiteitsfraude?;;
2023-09-11;13:20;E-mail;SZW;bijstand;Mening;Doorgestuurd;Wat is de kostendelersnorm in de bijstand?;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-11;13:21;Inkomend telefoongesprek;OCW;voortgezet onderwijs;Vraag;Beantwoord;Aanvragen ontheffing voor vak voortgezet onderwijs;;
2023-09-11;13:21;Inkomend telefoongesprek;VWS;-;Vraag;Doorverwezen;Contact met het ministerie van Volksgezondheid, Welzijn en Sport;;
2023-09-11;13:22;Inkomend telefoongesprek;JENV;curatele bewind en mentorschap;Vraag;Beantwoord;Curatele, bewind en mentorschap;;
2023-09-11;13:22;Inkomend telefoongesprek;HC;woning huren;Vraag;Beantwoord;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;;
